<<<<<<< HEAD
-5.285495446936349e+251 5796.241848763433
-1.2127407198554588e+252 5665.752661361295
-2.7825963873415627e+252 5830.598847676378
-6.384582069421361e+252 5822.546961328723
-1.4649227745214174e+253 5679.159024268569
-3.361220377430313e+253 5590.817170515729
-7.712217068468819e+253 5693.380099533523
-1.7695445532391287e+254 5707.313454623706
-4.060165706046384e+254 5683.8105274634345
-9.315925688550566e+254 5556.7577757754925
-2.1375105775942648e+255 5796.586070829562
-4.9044524635299405e+255 5573.744163798033
-1.1253115759594003e+256 5555.187139021048
-2.5819928980957055e+256 5670.626200352218
-5.924303515791065e+256 5553.3581916439
-1.3593132720504267e+257 5528.064220090254
-3.118902613020008e+257 5643.576110928421
-7.156226389837065e+257 5582.279735929042
-1.6419741972325542e+258 5696.654330905406
-3.7674594367309784e+258 5573.957617118722
-8.644320130813254e+258 5696.888540711258
-1.9834127421640262e+259 5538.648225577289
-4.550879706266176e+259 5642.932567769802
-1.0441853912014738e+260 5418.49401906347
-2.3958513552825675e+260 5458.445230390483
-5.49720745470741e+260 5606.483059845451
-1.2613173907246284e+261 5517.805055216299
-2.894054068820042e+261 5599.2863664268625
-6.640318301202584e+261 5621.250140313949
-1.5236006685688433e+262 5507.246618618494
-3.495855005690044e+262 5455.094433850654
-8.021132093810142e+262 5594.072906614899
-1.8404241583712746e+263 5515.930817918954
-4.222796786167461e+263 5440.352581536531
-9.689077714045595e+263 5460.6522787483345
-2.2231291653988707e+264 5512.874508427364
-5.100901687353132e+264 5385.560527357732
-1.1703862478621974e+265 5348.175588707363
-2.685415350351022e+265 5342.230712651379
-6.16160316055763e+265 5394.065251619955
-1.4137609477517572e+266 5363.92121437874
-3.243831135024055e+266 5480.416241946818
-7.44287105205787e+266 5316.43269310351
-1.707743935849183e+267 5411.939684173254
-3.9183660848501596e+267 5450.808816193067
-8.990570806664481e+267 5273.126907683862
-2.0628588977984332e+268 5482.499027935884
-4.73316647378135e+268 5322.823691893886
-1.086010530940193e+269 5232.613700741702
-2.491817855649511e+269 5423.399316892091
-5.717399646537744e+269 5253.147099502634
-1.311839813817747e+270 5194.297575875126
-3.0099762191007793e+270 5335.726431585681
-6.906298119726769e+270 5390.2443512504415
-1.5846289221776917e+271 5396.320032246051
-3.6358824618786896e+271 5285.751913990064
-8.342420797438065e+271 5299.947399600864
-1.9141428660366086e+272 5252.059807413113
-4.391942099976579e+272 5375.02999672911
-1.007717644894839e+273 5134.595977796766
-2.312177229836013e+273 5146.8241663275185
-5.305219740128734e+273 5182.441046760622
-1.2172663984346803e+274 5225.233560790957
-2.792980418040484e+274 5200.379445307355
-6.408407909385163e+274 5296.442940645641
-1.470389540428029e+275 5109.310062518554
-3.3737637041390865e+275 5263.695823616666
-7.740997346902315e+275 5210.602937047326
-1.7761480998575086e+276 5167.584719802162
-4.0753173412336115e+276 5217.85539520035
-9.350690650791894e+276 5264.467505071123
-2.1454872915575198e+277 5193.701013517363
-4.9227547890753846e+277 5186.0352296140045
-1.1295109884231602e+278 5069.343307839822
-2.5916283211991764e+278 5121.656593687598
-5.94641169858666e+278 5118.853178484553
-1.3643859267877923e+279 5111.355159346631
-3.1305416637382087e+279 4984.903275561635
-7.182931834744045e+279 5078.279232333615
-1.6481016796617226e+280 5158.229754943365
-3.781518757236795e+280 5041.636093891748
-8.676578810519024e+280 5085.398047124063
-1.9908143972861847e+281 4940.420989889649
-4.567862576937593e+281 5038.738679293986
-1.0480820587911139e+282 5147.430014673348
-2.404792139557458e+282 5045.325371065403
-5.517721810015176e+282 5066.628863691869
-1.266024346633129e+283 4964.241889746878
-2.904854034791277e+283 4940.4662387617045
-6.665098491892109e+283 5128.899536448402
-1.529286407322509e+284 4980.2180155121705
-3.508900758880556e+284 4954.095281375216
-8.051065174396728e+284 5068.906169664117
-1.847292211908074e+285 5049.779134335426
-4.23855532436666e+285 4965.372587108708
-9.725235196634372e+285 4854.5117308857125
-2.231425388885033e+286 4987.112893403275
-5.119937117699631e+286 4894.452438554344
-1.1747538689741505e+287 5011.934249036556
-2.6954367230388673e+287 4946.656304163544
-6.184596892837623e+287 5034.807942959645
-1.4190367891023663e+288 4935.052501646821
-3.2559363911946755e+288 4864.061199657341
-7.470646191077055e+288 4929.975961856825
-1.714116856311679e+289 4796.372585922936
-3.932988555395941e+289 4771.340733676271
-9.024121616865322e+289 4985.464712040037
-2.0705570282997633e+290 4893.986588876095
-4.7508295981174726e+290 4884.744283356286
-1.0900632806468837e+291 4775.872773562724
-2.501116765554986e+291 4892.606874804199
-5.738735710121288e+291 4798.560997605742
-1.316735308169972e+292 4822.885083901234
-3.0212087807487265e+292 4776.014632761801
-6.932070887928941e+292 4783.193019320303
-1.590542404797431e+293 4850.9153051722615
-3.6494507663850754e+293 4819.148463636116
-8.373552855992443e+293 4779.400788516793
-1.9212860213908908e+294 4782.961440004002
-4.4083318508587085e+294 4835.3986715598
-1.011478222967906e+295 4786.281737969267
-2.3208057608889483e+295 4858.69253800416
-5.32501763999543e+295 4697.066536635739
-1.2218089658395733e+296 4661.012798218595
-2.8034031996319337e+296 4633.9629984273915
-6.432322662083394e+296 4664.76553874437
-1.4758767070888628e+297 4815.815988636121
-3.386353839752737e+297 4744.184975159749
-7.769885026932436e+297 4636.501715765661
-1.782776289442837e+298 4763.245097288358
-4.0905255189527102e+298 4633.325267143711
-9.38558534813846e+298 4747.92341672779
-2.1534937728427778e+299 4617.027235973311
-4.941125414828209e+299 4598.913103518726
-1.1337260721600291e+300 4609.166754182985
-2.601299701558163e+300 4705.685119272326
-5.968602384202237e+300 4681.305156151061
-1.3694775115441692e+301 4723.610668867503
-3.142224148804453e+301 4617.651005514104
-7.209736938430493e+301 4617.5269774970675
-1.6542520284921894e+302 4632.366986502922
-3.795630543999086e+302 4712.566224440977
-8.708957872441152e+302 4595.677261752866
-1.998243673738678e+303 4496.416146723957
-4.5849088239043266e+303 4616.8238693060175
-1.0519932678773412e+304 4679.893408599932
-2.4137662888502857e+304 4609.49078684518
-5.538312720333304e+304 4597.646229973235
-1.2707488678539654e+305 4561.526959953933
-2.9156943038329436e+305 4461.127953884911
-6.689971156740657e+305 4458.391538623155
-1.5349933639883474e+306 4479.1887479066045
-3.521995195919802e+306 4573.06028874591
-8.081109958581117e+306 4572.172182223006
-1.8541858954927977e+307 4521.119641822892
-4.2543726699247565e+307 4413.15268443798
-9.761527610904539e+307 4552.375121310789
-inf 4488.9229767240795
nan 4518.655910333641
nan 4573.378151553091
nan 4431.175937694061
nan 4409.153606150254
nan 4470.429362141737
nan 4353.024718203349
nan 4485.559771034414
nan 4548.731682877563
nan 4446.081810858449
nan 4329.980877593472
nan 4506.485109115946
nan 4521.0415659364935
nan 4367.400907842319
nan 4360.542664046532
nan 4303.01512878729
nan 4463.18505192547
nan 4321.46168253181
nan 4342.584010636529
nan 4469.986422745367
nan 4424.745314074116
nan 4413.855335301571
nan 4409.244572998585
nan 4379.382365611992
nan 4246.0514496707965
nan 4430.527467390956
nan 4282.538367780579
nan 4245.450709955074
nan 4292.583780985741
nan 4198.895014143867
nan 4308.332760449877
nan 4206.7671970753745
nan 4366.276856453386
nan 4283.597592919543
nan 4175.9073572444495
nan 4188.60920406486
nan 4359.103715430456
nan 4161.918544154272
nan 4344.942798415896
nan 4333.044342520233
nan 4223.9254153354195
nan 4267.952547448498
nan 4169.78768053801
nan 4127.279819673251
nan 4278.1325258237
nan 4127.238496125502
nan 4236.101094987106
nan 4201.956251959244
nan 4251.570183654606
nan 4198.8428717889565
nan 4100.489067315639
nan 4070.9224774535473
nan 4244.249055696087
nan 4237.740310755806
nan 4188.534727695244
nan 4216.499842917595
nan 4186.819101643376
nan 4053.8473866756513
nan 4121.49560198181
nan 4005.447372734171
nan 4039.22655999172
nan 4000.9949346721783
nan 3988.5402305248795
nan 4001.8748709073366
nan 4034.843466063962
nan 3986.847484461012
nan 4070.7611913774626
nan 4003.0279336961426
nan 4121.533588794707
nan 4113.799143243952
nan 4125.263704381242
nan 3942.444229294699
nan 4029.1459082779056
nan 4041.0073256011583
nan 3986.417307716783
nan 3950.949431903704
nan 3930.9780939252605
nan 3960.6675575262298
nan 3905.0490967765318
nan 4024.2103280624883
nan 4033.8382598772578
nan 3902.7120660632363
nan 3957.6707378772076
nan 3930.057304412686
nan 3968.41569611562
nan 4034.501170519173
nan 3960.5083733721503
nan 3969.74281463925
nan 3952.3409328780467
nan 3884.3964819788916
nan 3982.6131417799284
nan 3953.144713873154
nan 3827.878904527644
nan 3868.748233571033
nan 3935.7097805795283
nan 3950.5451670088746
nan 3930.855029511616
nan 3798.692744621281
nan 3890.589275777842
nan 3867.492914941354
nan 3768.855923999718
nan 3807.20314070454
nan 3899.614459081645
nan 3916.658961938386
nan 3778.4401839560114
nan 3804.670632113932
nan 3869.0775408757245
nan 3846.8965152456926
nan 3720.3040714145113
nan 3795.2437207790726
nan 3797.182780526999
nan 3726.1088921568985
nan 3845.503969452813
nan 3800.632363180974
nan 3771.6112698481516
nan 3813.8097299659835
nan 3724.2042094682974
nan 3803.753527444587
nan 3787.845851229368
nan 3742.893993276625
nan 3749.5250924946536
nan 3718.684601900314
nan 3744.6230822559687
nan 3742.2735006104326
nan 3747.0056756511926
nan 3624.0294954538826
nan 3672.5975941161582
nan 3734.3660852374373
nan 3677.22849457486
nan 3743.0607670123154
nan 3677.969172630692
nan 3596.790802058076
nan 3704.367386441378
nan 3619.110282402525
nan 3652.6230871626426
nan 3695.0265508368175
nan 3638.633197082673
nan 3587.6773276116046
nan 3602.4907662941914
nan 3662.2478241431522
nan 3589.181120521932
nan 3554.5514333023457
nan 3609.2655235401508
nan 3635.0512259603693
nan 3621.556197713957
nan 3522.446165145904
nan 3587.904528777181
nan 3649.8522400400298
nan 3553.9767228214223
nan 3545.878800277264
nan 3560.0944900557065
nan 3583.357409821045
nan 3604.7319480583774
nan 3539.7949623852037
nan 3576.335893012484
nan 3491.692926006866
nan 3492.9054012980882
nan 3453.3590961387445
nan 3591.8938542277037
nan 3588.088704540821
=======
1 1.0060946698201716
1.0211925214179136 1.055341524813668
1.042834119945589 1.073422862818096
1.064934309723501 1.0915777321997797
1.0875028063744203 1.1003207306124265
1.1105495312666307 1.1368243199655266
1.1340846158671958 1.1665675091809213
1.158118406187173 1.1646759736659533
1.1826614673207125 1.2258799998532535
1.207724588080013 1.2519924880023343
1.2333187857281518 1.263150511128081
1.2594553108118522 1.3056198734811888
1.2861456520962844 1.29996303001757
1.3134015416040488 1.3494984159255041
1.3412349597605335 1.3605568208386023
1.369658140647879 1.4174894413116699
1.3986835773698347 1.419977458827801
1.4283240275298388 1.5033449020861043
1.458592518824698 1.5165059004407127
1.489502354756298 1.5519647651746589
1.521067120463822 1.5951870342741716
1.5533006886790093 1.604969923926123
1.5862172258070353 1.6415694040030524
1.6198311981356532 1.7145855547922417
1.6541573781752852 1.733443609104183
1.6892108511328143 1.7205575167812395
1.7250070215218791 1.8247228980884003
1.7615616199125366 1.7948485653513948
1.798890709823212 1.85528690724433
1.837010694757924 1.933172778812316
1.8759383253918234 1.9161728374910614
1.91569070690816 1.9596973866975596
1.9562853064898424 2.011286428371834
1.9977399609688373 2.130053814751136
2.0400728846367038 2.1295079923755216
2.0833026772196424 2.185333642514396
2.1274483320215 2.2414111303370743
2.1725292442382416 2.2402819794156454
2.218565219447482 2.331033566518385
2.2655764822767264 2.318325623945598
2.3135836852540717 2.4081695241028807
2.362607917845163 2.427338104246509
2.4126707156803135 2.5140676993747983
2.463794069975746 2.638338824623113
2.516000437153018 2.693587576485901
2.5693127486607583 2.6818096675053082
2.623754421002948 2.7634117645038296
2.6793493659780387 2.876573358046718
2.7361220011333174 2.916693376473491
2.794097260438996 3.001540655246223
2.853300605186605 3.0591892685124797
2.913758035116369 3.1101856690464684
2.975496099778318 3.120617038355918
3.038541910132017 3.2590347493167418
3.1029231503898558 3.335412922911331
3.1686680901089903 3.3118302257444245
3.235805596537075 3.410273408978916
3.304365147217084 3.4139180622859917
3.374376842856587 3.5739599009485032
3.4458714204669754 3.603460265567383
3.5188802667782384 3.7863312613400266
3.5934354319350064 3.8360576991846105
3.6695696434796883 3.803979229907657
3.747316320628657 3.9402859996672
3.826709588847545 4.134739796544839
3.907784294731849 4.164440980389175
3.990576021199156 4.221853190567787
4.075121102999435 4.220375139314156
4.161456642549966 4.393497460677469
4.249620526101622 4.486534468963399
4.339651440243325 4.63508742533568
4.431588888751676 4.661251657348952
4.525473209792861 4.764571078721659
4.621345593484095 4.927381760696921
4.719248099822014 5.117039675278106
4.819223676985567 5.003529352587051
4.921316180021103 5.27399087874967
5.025570389917518 5.37657522683959
5.132032033079473 5.477779715888139
5.240747801206851 5.586421369179445
5.351765371588787 5.66319857639144
5.4651334278207715 5.74594188264211
5.580901680953496 5.9167880784913915
5.6991208910822655 5.961300275328838
5.819842889386002 6.328427476273918
5.943120600625021 6.433234831367473
6.069008066106949 6.493408912733811
6.197560467130333 6.472212413986038
6.328834148915681 6.641416854621733
6.462886645033863 6.921895975594045
6.599776702341991 6.92202083173334
6.739564306437097 7.376791675440278
6.882310707638125 7.218747459587205
7.028078447506968 7.471851799021172
7.176931385919463 7.879869382744414
7.328934728697493 8.024326780816647
7.4841550558135514 8.10813085118359
7.642660350179333 8.221854051458003
7.804520027030144 8.468813078130927
7.969804963917156 8.626479738197396
8.13858753131974 8.80472047093131
8.310941623890367 8.73548547641355
8.486942692344781 9.07880703750721
8.666667776010417 9.482535737191645
8.850195536046233 9.60796555105164
9.037606289347432 9.612416903291102
9.228982043148761 9.958872398802646
9.42440653034034 10.187006000260723
9.623965245510227 10.557650298177219
9.827745481728218 10.665526614916123
10.0358363680856 10.8842339440428
10.248328908005899 10.90094323627278
10.465316018341897 11.597039450012419
10.686892569274493 11.31198754835708
10.913155425029272 11.746958030535918
11.144203485426921 11.797888538935153
11.380137728283922 12.102832994752733
11.621061252680251 12.731855633506823
11.86707932311114 12.873514250748245
12.118299414540193 13.196446983766599
12.374831258371549 13.52340413938384
12.636786889358998 13.66749339791549
12.90428069347037 14.231478146814352
13.177429456725756 14.177867414630736
13.456352415028476 14.420317254063796
13.74117130500807 15.224959379259648
14.032010415894856 14.920231250578409
14.328996642445984 15.38333822908381
14.632259538943227 16.140602575338193
14.941931374283119 16.217044372937465
15.25814718818037 16.38386258431424
15.581044848505858 17.204935894271827
15.910765109780845 17.668602509732544
16.24745167284942 17.772918730199418
16.59125124575153 18.0334098111689
16.942313605819354 18.74057173915963
17.3007916630201 19.12833079662893
17.66684152456867 19.637613064391928
18.040622560834105 19.72655042739593
18.42229747256395 20.342963716631893
18.81203235945119 21.0850005459195
19.209996790068733 20.657580920210705
19.616363873196757 21.158552650976624
20.031310330568736 21.5919502997695
20.455016571062234 22.735402750467113
20.887666766361004 22.853870124308063
21.32944892811532 23.860409811806168
21.780554986627827 23.886903350960093
22.24118087109264 24.063287248444777
22.71152659141578 25.28374905624634
23.191796321645366 25.834762853936162
23.682198485040587 26.407104633641104
24.182945840808586 26.874453362359084
24.694255572539003 26.756609676269363
25.216349378366225 28.14081342463565
25.74945356288977 28.165800705209225
26.293799130883674 29.521916325985167
26.849621882826078 30.254132568238322
27.41716251228065 29.87681457065793
27.99666670516181 31.533160403048413
28.58838524091612 32.214666568187724
29.192574095652596 31.90666819712113
29.80949454725504 33.442176709914214
30.439413282509832 33.04733459433096
31.082602506283052 35.149028228749394
31.73934005278104 35.544472150133416
32.40990949892894 35.838410500851424
33.094600279902096 37.332102580100305
33.79370780684541 36.81841846663401
34.507533586816166 38.8769313077985
35.23638534498609 39.10707980617574
35.98057714913882 40.32016792936697
36.7404295364989 40.51798930450639
37.51626964292922 41.42579650284384
38.30843133453349 42.68554564379444
39.11725534170105 43.31267943373423
39.943089395631254 44.72296038840968
40.78628836737486 45.01978114741976
41.64721440943032 46.77159660013036
42.52623709993263 47.08073830426405
43.42373358947287 48.317832629879355
44.340088750586425 48.757954483572306
45.275695329948206 50.697028186785445
46.23095410331298 50.756827227764624
47.20627403323924 51.82791693389408
48.202072429634775 54.23159491683075
49.21877511316233 55.82419337068397
50.25681658154341 56.741072994452416
51.31664017879847 57.38321859666169
52.39869826746139 58.923710284885
53.503452403805966 60.25891146761532
54.63137351612212 60.00714135824113
55.782942086079046 62.22902957144327
56.95864833321232 63.5042991667985
58.15899240257161 66.81980615314508
59.384484555565294 66.20049778153486
60.63564536403761 66.61193811234325
61.91300590761376 68.47144386500686
63.217107974347535 69.74638092359501
64.54850426470553 73.57410724930533
65.90775859892123 76.05696243375635
67.2954461277516 74.6941961500049
68.71215354666779 77.33952034561156
70.15847931351064 79.26343314255699
71.63503386964099 82.57276389750648
73.14243986461324 84.56805692886653
74.6813323843996 83.92138770080632
76.2523591831915 87.05044062175642
77.85618091880278 87.81170141495335
79.49347139169804 89.04283473138672
81.16491778766813 92.02872708386431
82.8712209241727 94.70956742203893
84.61309550036829 96.33691651503425
86.39127035083823 98.351223991301
88.20648870303889 99.58415365273119
90.05950843847437 102.92207985684762
91.95110235760947 105.36587377272016
93.88205844852867 104.89808876603115
95.85318015934554 109.23142667237867
97.86528667436522 110.63347677156705
99.91921319399879 110.97573073858541
102.01581121842578 116.6501428622164
104.15594883499789 117.00079652526568
106.34051100937322 123.48642586359392
108.57039988036698 126.33138688840457
110.84653505850079 126.7837522281746
113.16985392822859 130.06735989073132
115.54131195381318 132.65083771845124
117.96188298882275 137.6781470785053
120.43255958921225 134.18710858614477
122.95435332994958 138.26470347596737
125.52829512514148 144.1300119930524
128.1554355516085 145.78315380969997
130.83684517585297 152.79283513349324
133.573614884358 149.41012979461144
136.36685621714906 157.5221824064195
139.21770170454403 157.44714647898715
142.12730520700964 160.5566413084731
145.09684225803653 167.5697088226933
148.1275104099368 173.41865551354257
151.22052958246059 177.05693846081428
154.37714241412036 176.34848055603976
157.59861461610302 179.5478998741815
160.88623532864133 181.76143260085914
164.24131747970682 192.7399628910308
167.66519814587738 190.32290357449293
171.15923891522243 201.2079633752704
174.72482625203878 196.31551599500196
178.3633718632589 205.61116654664733
182.07631306634318 205.33480479933502
185.86511315845567 215.06058472913313
189.73126178671097 219.8324119722655
193.67627531926763 224.86246446023767
197.70169721703044 223.92355511429534
201.80909840571087 236.14017232317735
206.00007764798107 233.8900634996421
210.27626191544203 247.3201954700245
214.63930676011276 243.80124568849143
219.09089668513087 251.89567690756266
223.63274551433983 259.6673884498089
228.26659676042158 264.1989233655133
232.99422399121624 275.1271051452962
237.81743119385305 271.80376419627805
242.73805313629904 274.4728011750714
247.75795572591275 289.1609979983199
252.87903636457173 289.08830399991325
258.1032242999224 295.6175851837149
263.4324809722803 301.8534635267839
268.86880035668923 313.86150369416475
274.41420929962334 310.6661360561482
280.07076784979773 327.3895621756556
285.84056958252745 335.4882097756777
291.7257419170529 337.5938952407098
297.7284464262257 345.6451447484962
303.8508791379234 351.8676361404479
310.0952708275381 350.6382268284354
316.46388730085675 369.8770743784582
322.95902966662516 376.90337338231416
329.5830345980613 375.3341452811245
336.3382745825555 396.62211002121796
343.2271581587672 398.22253042525057
350.2521301402991 407.4061302449862
357.41567182510204 422.6021610241504
364.7203011897322 424.95035163025153
372.16857306755344 438.5589683564599
379.7630793099475 439.2803265899635
387.50644892956245 452.4567198805199
395.40134822459976 466.9152729451165
403.45048088310864 477.30385680035386
411.6565880662232 469.781619440588
420.022448469247 478.09993116846135
428.5508783594566 501.65687803711506
437.2447315894625 518.4249136146409
446.1068995849346 519.6272935401855
455.1403113054638 521.6331354714353
464.3479331773023 534.0540758697183
473.7327689966882 544.8611586727376
483.2978598024304 573.4335900507032
493.04628371639586 575.9666398789469
502.9811557505098 578.0125979817724
513.1056275788471 608.488514575111
523.4228872733623 618.5605715780798
533.9361590017743 615.2299180491653
544.6487026860932 629.4261121863317
555.5638136202456 632.3311366707625
566.684822045228 667.1259461238266
578.0150926801898 656.7374144128447
589.558024207822 689.5152949109205
601.3170487124021 711.62682314767
613.295631068824 699.9232603874825
625.497268280918 738.2490752502252
637.9254887673475 730.6667768207782
650.5838515933531 758.1132471463286
663.4759456465933 765.6677094086597
676.605388755325 800.9889262030251
689.9758267471489 806.6533911141498
703.5909324465448 813.8574253460472
717.454404609408 822.5634366111453
731.5699667928019 859.318369650597
745.9413661581422 855.8906060432688
760.5723722060303 866.7030907326001
775.4667754409659 893.1857097582908
790.6283859641775 900.7412831556918
806.0610319928313 958.1923350139633
821.7685583038959 963.4806369844475
837.7548246009701 954.3469902372046
854.0237038024093 989.8212595515087
870.5790802491272 1002.7287028165074
887.4248478304875 1033.137135760239
904.5649080267497 1060.7356393912733
922.0031678665899 1086.1229787245327
939.7435377982753 1087.5065626197252
957.7899294731377 1120.447095355557
976.1462534400717 1122.7738662084637
994.8164167498552 1137.6113457310662
1013.804320468187 1193.1759576277484
1033.1138570964297 1195.1733502031461
1052.748907899148 1200.940036132847
1072.7133401376518 1228.408532134566
1093.011004208866 1286.682190263995
1113.645730688987 1299.8030501361316
1134.6213272815157 1291.3592344682675
1155.9415756694152 1307.6519115229362
1177.6102282712852 1379.9179497860493
1199.6310049016217 1390.1748425098497
1222.0075893353978 1395.127334543842
1244.7436257773938 1427.366716290757
1267.842715236891 1449.7742352463833
1291.3084118085553 1449.8937610633725
1315.1442188605415 1487.2120032284884
1339.3535851310835 1516.9328287986748
1363.9399007350555 1586.2300686512058
1388.9064930822415 1603.6610212073897
1414.2566227092982 1595.8188476480434
1439.993479027653 1612.1171075621812
1466.1201759898554 1679.665398364228
1492.6397476771715 1704.1405266091926
1519.5551438114999 1698.1750708540478
1546.8692251949824 1785.6502727223208
1574.5847590809822 1803.9074085452048
1602.704414480409 1817.8806038627922
1631.2307574076913 1846.8725408545956
1660.166246071006 1858.6147385474596
1689.5132260117123 1959.4428395415357
1719.2739251982553 1927.421135376889
1749.4504490801482 1987.9113159620663
1780.0447756079657 2013.8128958051961
1811.0587502256292 2026.9778514531542
1842.4940808415968 2130.8369504714674
1874.3523327859061 2085.4824767024966
1906.634923760357 2206.702141341252
1939.3431187894562 2186.4333259466466
1972.478025180066 2205.453576458037
2006.0405874980306 2225.9785977029487
2040.031582570367 2267.4151225050614
2074.451614521913 2378.9093297673844
2109.301109855627 2408.5446709436937
2144.580312586018 2446.067277237507
2180.2892794354607 2401.8344948091244
2216.427875103409 2459.9867024211703
2252.9957676187632 2518.1181813344306
2289.992423785874 2508.315766815992
2327.4171047348714 2650.840501922726
2365.268861587191 2599.638042698076
2403.546531247335 2709.2455079419797
2442.2487323320365 2755.739686701362
2481.3738612481116 2819.642254307452
2520.9200884303696 2747.305018379252
2560.885354750997 2765.865896558266
2601.2673681118613 2883.513066159262
2642.0636002311658 2905.6786044030214
2683.271283635851 2954.360744178673
2724.8874088710463 3066.7215857700594
2766.9087219377725 2999.4712225853214
2809.331721969935 3106.9925837608853
2852.1526591614615 3172.5761345341753
2895.3675329542025 3233.16864079921
2938.972090496941 3263.5636528158007
2982.9618253855547 3282.9077271353303
3027.3319766940017 3223.315644249455
3072.0775283054313 3414.6147629422194
3117.193208552257 3431.5976579275552
3162.6734901735763 3370.4960302671366
3208.5125905977843 3472.7626418532586
3254.704472557674 3516.2377756192445
3301.2428450447223 3543.1532749018675
3348.121164608615 3535.715106687462
3395.332637007382 3719.5791102798134
3442.8702192128203 3641.7675905794904
3490.7266217751157 3726.947711878862
3538.894311549798 3850.29136247238
3587.3655147893633 3836.471860367757
3636.1322206010427 3843.5376353316824
3685.1861847713394 3980.9258480043054
3734.518933957066 3881.0493221905776
3784.1217702416984 4094.3256390716865
3833.985776054942 4010.307421763908
3884.101819452465 4108.804465801065
3934.460559751786 4069.484009961718
3985.0524535193695 4129.2430643987655
4035.8677609029955 4136.005055715096
4086.8965523025213 4185.435012936185
4138.128715371191 4254.240598030694
4189.553962338689 4312.023671286727
4241.161837646219 4331.880710788846
4292.941725882932 4475.334088052911
4344.882860012156 4405.697358861679
4396.974329874996 4633.12648865115
4449.205090957999 4661.4455600206475
4501.563973410794 4557.232168558036
4554.039691298807 4667.361576458534
4606.620852075437 4743.902194272299
4659.295966257339 4736.203343644815
4712.053457285848 4730.866176216647
4764.881671556943 4809.045746651921
4817.768888601622 4894.918715102027
4870.7033313980355 4973.317271295107
4923.673176796312 5009.275493442396
4976.666566036615 4954.49807045187
5029.67161534066 5002.175800929723
5082.676426556657 4979.708161898547
5135.66909783748 5115.996985179516
5188.637734331691 5260.878104596208
5241.5704588670515 5212.127670549903
5294.455422606117 5180.121258444583
5347.280815653602 5325.75988039908
5400.03487759535 5230.309980685153
5452.705907948947 5504.088277993369
5505.282276506287 5392.992297493566
5557.752433548743 5449.178195221526
5610.104919915985 5611.922864633966
5662.328376909962 5535.005923903874
5714.411556016053 5666.940120814281
5766.343328424002 5468.0333892190665
5818.112694331846 5633.261899810439
5869.708792016719 5554.941212127002
5921.120906657168 5618.581395005487
5972.3384788923395 5771.664869850555
6023.351113104221 5649.245323876894
6074.148585409966 5885.372097503768
6124.720851352166 5967.447359383063
6175.0580532758995 5892.532167879443
6225.150527382216 6018.541071089051
6274.988810448754 5879.612262455296
6324.563646209075 5954.339746302211
6373.865991383313 6059.192676753764
6422.8870213536775 6193.908104478448
6471.618135479375 5957.227456873662
6520.050962046446 6244.475951331517
6568.177362849033 6178.201855364626
6615.989437399531 6236.821988777094
6663.4795267660575 6098.160255538366
6710.640217036589 6335.411286598944
6757.464342410075 6246.525701897255
6803.944987915685 6185.42813897257
6850.0754917622935 6183.2975318311865
6895.8494473210885 6446.734726413497
6941.260704745049 6217.733697285222
6986.303372229816 6469.548748926034
7030.971816921231 6367.22575917228
7075.260665475527 6377.005939863841
7119.164804278852 6561.86474942274
7162.679379333422 6343.970182408597
7205.799795818228 6525.467263349844
7248.521717332742 6447.686952349128
7290.841064832618 6497.55734450762
7332.754015266827 6493.235429753209
7374.256999926117 6463.791182543298
7415.34670251305 6603.594339008445
7456.020056944242 6495.907733682753
7496.274244895696 6745.913040828283
7536.106693102405 6608.821644666342
7575.515070423601 6637.7931470907215
7614.497284685208 6600.476687738243
7653.051479311186 6833.883315831234
7691.176029755564 6618.534997558038
7728.8695397469855 6926.636421973058
7766.130837357663 6864.785805198925
7802.958970908572 6926.308126651371
7839.353204722708 6882.932872803787
7875.313014738135 6714.450669371404
7910.838083992447 6882.6405557701355
7945.928297990129 6990.06515727286
7980.58373996416 6953.970408816481
8014.804686042963 6761.478053736552
8048.591600333668 6810.904653802596
8081.945129932343 6943.369061051361
8114.866099871675 7108.347635938155
8147.355508016248 6791.412788576612
8179.414519915312 7117.51110409169
8211.044463622644 7108.665505352047
8242.246824492771 6922.664248062187
8273.023239962502 7159.940740930122
8303.375494326405 6867.590044900866
8333.305513514504 6888.402583978179
8362.815359880131 6966.673255608115
8391.907227005528 7175.492424683033
8420.583434532415 7020.151510979567
8448.846423024417 6942.450812502119
8476.69874886786 7207.305774641707
8504.143079217087 7105.899683757605
8531.182186990129 7045.676160197427
8557.818945920153 7186.250979314476
8584.056325667822 7072.163528296024
8609.8973869993 7073.29014644231
8635.34527703435 7228.159520852058
8660.403224568598 7095.026658342337
8685.074535473728 7156.522112331302
8709.362588179058 7120.19915009955
8733.27082923761 7239.904800786671
8756.802768979542 7090.897013996547
8779.96197725542 7198.9887862765645
8802.752079271637 7307.740848996778
8825.176751519919 7234.975121633898
8847.239717802642 6981.192496590089
8868.9447453554 7077.667342978776
8890.29564106806 7161.393961950365
8911.29624780524 7288.5658074665225
8931.950440826991 7033.398887162692
8952.262124310202 7251.16909300577
8972.23522797106 6996.251660534008
8991.873703788699 7168.554896442309
9011.181522830004 7288.699945795244
9030.162672175327 7277.534712744983
9048.821151944756 7293.723254395705
9067.160972424375 7118.785141653152
